epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,446.4,0.61668,0,0.00185,0.45942,0.81761,0.96257,0.80303,0.88983,0.73023,0,0,0,0,0.75954,0,0.09509,0.6257,0.84834,0.00101583,0.00101583,0.00101583
25,464.842,0.61853,0,0.00168,0.43315,0.80973,0.92658,0.78788,0.85313,0.68588,0,0,0,0,0.80149,0,0.09386,0.71897,0.85713,0.00104044,0.00104044,0.00104044
26,483.189,0.69748,0,0.0026,0.44881,0.82373,0.79913,0.77273,0.81147,0.67911,0,0,0,0,0.77243,0,0.08249,0.74268,0.86754,0.00106356,0.00106356,0.00106356
27,501.469,0.62892,0,0.00161,0.46097,0.83174,0.24601,0.56061,0.2037,0.16197,0,0,0,0,0.79642,0,0.07757,2.46055,0.89629,0.0010852,0.0010852,0.0010852
28,519.765,0.61533,0,0.00091,0.47956,0.80999,0.05449,0.59091,0.04678,0.03724,0,0,0,0,0.79354,0,0.06209,9.18737,0.93246,0.00110535,0.00110535,0.00110535
29,538.034,0.608,0,0.00189,0.47739,0.83429,0.05449,0.59091,0.04678,0.03724,0,0,0,0,0.79354,0,0.06209,9.18737,0.93246,0.00112402,0.00112402,0.00112402
30,556.498,0.58275,0,0.00152,0.42948,0.80786,0.86087,0.78788,0.85169,0.72746,0,0,0,0,0.67746,0,0.063,0.64769,0.83662,0.0011412,0.0011412,0.0011412
31,574.754,0.56673,0,0.00115,0.42457,0.81029,0.88727,0.80303,0.89954,0.76918,0,0,0,0,0.58365,0,0.05139,0.57153,0.79258,0.0011569,0.0011569,0.0011569
32,593.278,0.54898,0,0.00074,0.44212,0.79948,0.96315,0.89394,0.9399,0.78824,0,0,0,0,0.63649,0,0.02817,0.61734,0.79071,0.00117111,0.00117111,0.00117111
33,611.444,0.6282,0,0.00138,0.43674,0.80825,0.96315,0.89394,0.9399,0.78824,0,0,0,0,0.63649,0,0.02817,0.61734,0.79071,0.00118384,0.00118384,0.00118384
34,629.809,0.59661,0,0.0017,0.45785,0.81184,0.96738,0.89859,0.94511,0.83851,0,0,0,0,0.53272,0,0.01074,0.57529,0.78036,0.00118325,0.00118325,0.00118325
35,648.186,0.57465,0,0.00103,0.44068,0.79182,0.98817,0.90909,0.96033,0.82928,0,0,0,0,0.55572,0,0.00535,0.63179,0.78238,0.0011585,0.0011585,0.0011585
36,666.768,0.54593,0,0.00072,0.38769,0.79576,0.96018,0.93939,0.97108,0.78096,0,0,0,0,0.6418,0,0.00549,0.73839,0.79161,0.00113375,0.00113375,0.00113375
37,685.322,0.56175,0,0.00143,0.41936,0.80304,0.96018,0.93939,0.97108,0.78096,0,0,0,0,0.6418,0,0.00549,0.73839,0.79161,0.001109,0.001109,0.001109
38,703.753,0.54525,0,0.00056,0.38822,0.79746,0.96372,0.93939,0.97105,0.81444,0,0,0,0,0.62188,0,0.00306,0.69344,0.78544,0.00108425,0.00108425,0.00108425
39,722.325,0.5241,0,0.00064,0.38299,0.79747,0.9601,0.93939,0.96842,0.84822,0,0,0,0,0.52842,0,0.00273,0.63365,0.7775,0.0010595,0.0010595,0.0010595
40,740.967,0.51973,0,0.0004,0.39055,0.79888,0.95679,0.93939,0.96483,0.85442,0,0,0,0,0.51785,0,0.00308,0.6233,0.77471,0.00103475,0.00103475,0.00103475
41,759.308,0.54696,0,0.00114,0.39628,0.80157,0.95679,0.93939,0.96483,0.85442,0,0,0,0,0.51785,0,0.00308,0.6233,0.77471,0.00101,0.00101,0.00101
42,777.886,0.52957,0,0.0007,0.39107,0.80829,0.97161,0.93939,0.96736,0.85762,0,0,0,0,0.53792,0,0.00337,0.5262,0.7765,0.00098525,0.00098525,0.00098525
43,796.546,0.50023,0,0.00074,0.39158,0.80852,0.9803,0.93939,0.971,0.8538,0,0,0,0,0.49963,0,0.0025,0.43946,0.76813,0.0009605,0.0009605,0.0009605
44,815.227,0.56216,0,0.0006,0.39265,0.81446,0.98117,0.93939,0.96896,0.85648,0,0,0,0,0.49875,0,0.00166,0.43257,0.76845,0.00093575,0.00093575,0.00093575
45,833.499,0.5189,0,0.00055,0.36509,0.79303,0.98117,0.93939,0.96896,0.85648,0,0,0,0,0.49875,0,0.00166,0.43257,0.76845,0.000911,0.000911,0.000911
46,851.95,0.47866,0,0.00048,0.36286,0.80137,0.97884,0.95455,0.97659,0.85389,0,0,0,0,0.53619,0,0.0017,0.40637,0.77623,0.00088625,0.00088625,0.00088625
47,870.422,0.48422,0,0.0005,0.3611,0.80589,0.97842,0.95455,0.97943,0.8709,0,0,0,0,0.49392,0,0.00138,0.40299,0.77369,0.0008615,0.0008615,0.0008615
48,889.273,0.49084,0,0.00054,0.3657,0.80553,0.9791,0.95455,0.97694,0.87897,0,0,0,0,0.46982,0,0.00106,0.36753,0.76782,0.00083675,0.00083675,0.00083675
49,907.94,0.51091,0,0.00044,0.34415,0.80504,0.9791,0.95455,0.97694,0.87897,0,0,0,0,0.46982,0,0.00106,0.36753,0.76782,0.000812,0.000812,0.000812
50,926.399,0.48955,0,0.00029,0.35261,0.79744,0.9843,0.9697,0.9784,0.87925,0,0,0,0,0.44705,0,0.00116,0.33838,0.76556,0.00078725,0.00078725,0.00078725
51,944.742,0.50574,0,0.00045,0.34603,0.80393,0.98398,0.9697,0.98052,0.86015,0,0,0,0,0.49775,0,0.00107,0.34392,0.7704,0.0007625,0.0007625,0.0007625
52,963.441,0.50291,0,0.00044,0.34097,0.81571,0.9846,0.96877,0.97996,0.87432,0,0,0,0,0.4797,0,0.00106,0.33929,0.76885,0.00073775,0.00073775,0.00073775
53,981.839,0.47888,0,0.00049,0.34288,0.79583,0.9846,0.96877,0.97996,0.87432,0,0,0,0,0.4797,0,0.00106,0.33929,0.76885,0.000713,0.000713,0.000713
54,1000.31,0.48085,0,0.00045,0.33479,0.80739,0.9846,0.96846,0.97845,0.90194,0,0,0,0,0.42602,0,0.00101,0.32068,0.76775,0.00068825,0.00068825,0.00068825
55,1018.83,0.48698,0,0.0004,0.35501,0.79011,0.98436,0.95333,0.97897,0.90652,0,0,0,0,0.44888,0,0.00125,0.33263,0.7733,0.0006635,0.0006635,0.0006635
56,1037.53,0.47264,0,0.00027,0.33576,0.7871,0.96746,0.9697,0.98006,0.9011,0,0,0,0,0.44164,0,0.00115,0.32467,0.77385,0.00063875,0.00063875,0.00063875
57,1055.75,0.45329,0,0.0005,0.32894,0.79866,0.96746,0.9697,0.98006,0.9011,0,0,0,0,0.44164,0,0.00115,0.32467,0.77385,0.000614,0.000614,0.000614
58,1074.24,0.45026,0,0.00069,0.31926,0.7913,0.96875,0.9697,0.97881,0.9075,0,0,0,0,0.41393,0,0.0011,0.30763,0.77127,0.00058925,0.00058925,0.00058925
59,1092.44,0.44337,0,0.00026,0.33374,0.81667,0.96957,0.96573,0.97864,0.90915,0,0,0,0,0.39929,0,0.00108,0.3,0.76932,0.0005645,0.0005645,0.0005645
60,1111.09,0.45598,0,0.00038,0.31615,0.79515,0.98433,0.95181,0.98038,0.89747,0,0,0,0,0.40994,0,0.00114,0.31543,0.77213,0.00053975,0.00053975,0.00053975
61,1129.39,0.41738,0,0.00083,0.32621,0.78728,0.98433,0.95181,0.98038,0.89747,0,0,0,0,0.40994,0,0.00114,0.31543,0.77213,0.000515,0.000515,0.000515
62,1147.98,0.40698,0,0.00024,0.29939,0.79279,0.98434,0.95266,0.98043,0.89988,0,0,0,0,0.42373,0,0.001,0.32364,0.77249,0.00049025,0.00049025,0.00049025
63,1166.1,0.46578,0,0.00037,0.33215,0.81076,0.98457,0.96669,0.97945,0.91104,0,0,0,0,0.40554,0,0.00074,0.31142,0.77098,0.0004655,0.0004655,0.0004655
64,1184.63,0.46935,0,0.00045,0.33455,0.79151,0.98459,0.96802,0.97859,0.90301,0,0,0,0,0.39709,0,0.00059,0.30268,0.76958,0.00044075,0.00044075,0.00044075
65,1202.75,0.46179,0,0.00046,0.31608,0.79579,0.98459,0.96802,0.97859,0.90301,0,0,0,0,0.39709,0,0.00059,0.30268,0.76958,0.000416,0.000416,0.000416
66,1221.03,0.4317,0,0.00055,0.31295,0.79142,0.98458,0.96769,0.98082,0.91646,0,0,0,0,0.38887,0,0.00072,0.29642,0.76776,0.00039125,0.00039125,0.00039125
67,1239.25,0.42632,0,0.00021,0.30252,0.79516,0.9846,0.9689,0.9807,0.91619,0,0,0,0,0.40882,0,0.0007,0.30609,0.76422,0.0003665,0.0003665,0.0003665
68,1257.78,0.4553,0,0.00037,0.31653,0.80079,0.98461,0.96954,0.98077,0.91988,0,0,0,0,0.40577,0,0.00063,0.30357,0.76209,0.00034175,0.00034175,0.00034175
69,1276.17,0.41005,0,0.0002,0.28967,0.79576,0.98461,0.96954,0.98077,0.91988,0,0,0,0,0.40577,0,0.00063,0.30357,0.76209,0.000317,0.000317,0.000317
70,1294.58,0.43084,0,0.00051,0.30771,0.80784,0.98445,0.9697,0.98373,0.92267,0,0,0,0,0.38047,0,0.0006,0.3005,0.76042,0.00029225,0.00029225,0.00029225
71,1313.68,0.41632,0,0.0001,0.34216,0.78088,0.984,0.9697,0.98425,0.9227,0,0,0,0,0.37216,0,0.00055,0.29543,0.75845,0.0002675,0.0002675,0.0002675
72,1332.04,0.40709,0,0.00014,0.32161,0.79502,0.98461,0.96917,0.98699,0.91882,0,0,0,0,0.37175,0,0.00048,0.29016,0.75765,0.00024275,0.00024275,0.00024275
73,1350.18,0.44415,0,8e-05,0.30319,0.8042,0.98461,0.96917,0.98699,0.91882,0,0,0,0,0.37175,0,0.00048,0.29016,0.75765,0.000218,0.000218,0.000218
74,1368.29,0.39412,0,8e-05,0.28498,0.77724,0.96587,0.9697,0.98699,0.92385,0,0,0,0,0.36954,0,0.00045,0.28957,0.75729,0.00019325,0.00019325,0.00019325
75,1386.42,0.38496,0,5e-05,0.27544,0.79033,0.96965,0.96806,0.98734,0.92345,0,0,0,0,0.38085,0,0.00042,0.29013,0.75939,0.0001685,0.0001685,0.0001685
76,1404.89,0.39595,0,0.00011,0.28015,0.79159,0.96963,0.96762,0.98413,0.92165,0,0,0,0,0.39002,0,0.00037,0.29085,0.7619,0.00014375,0.00014375,0.00014375
77,1422.99,0.39044,0,8e-05,0.2866,0.79007,0.96963,0.96762,0.98413,0.92165,0,0,0,0,0.39002,0,0.00037,0.29085,0.7619,0.000119,0.000119,0.000119
78,1441.17,0.40269,0,8e-05,0.29785,0.79358,0.96967,0.96871,0.98483,0.92424,0,0,0,0,0.38637,0,0.00031,0.29055,0.76221,9.425e-05,9.425e-05,9.425e-05
79,1459.38,0.38868,0,0.00011,0.28323,0.76932,0.96899,0.9697,0.98533,0.92836,0,0,0,0,0.38017,0,0.00025,0.28802,0.76312,6.95e-05,6.95e-05,6.95e-05
80,1477.83,0.37758,0,0.00029,0.28465,0.77421,0.96758,0.9697,0.98297,0.92786,0,0,0,0,0.37444,0,0.00022,0.28403,0.76441,4.475e-05,4.475e-05,4.475e-05
