epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,222.602,0.71667,0,0.01494,0.54391,0.8297,0.86959,0.90931,0.93519,0.71746,0,0,0,0,0.87897,0,0.11077,1.43107,0.85407,0.0006153,0.0006153,0.0006153
13,240.904,0.71364,0,0.0118,0.53462,0.82523,0.761,0.91669,0.92398,0.73849,0,0,0,0,0.77065,0,0.06657,1.61624,0.83604,0.00065968,0.00065968,0.00065968
14,258.825,0.68784,0,0.01264,0.51647,0.83625,0.76874,0.92424,0.90172,0.70848,0,0,0,0,0.81062,0,0.06478,1.3688,0.85255,0.00070274,0.00070274,0.00070274
15,277.109,0.71267,0,0.00731,0.53502,0.82825,0.80877,0.90909,0.90554,0.74628,0,0,0,0,0.69836,0,0.05277,1.19995,0.82839,0.00074448,0.00074448,0.00074448
16,294.892,0.64271,0,0.00645,0.47194,0.81045,0.85197,0.92424,0.93802,0.74824,0,0,0,0,0.74727,0,0.0477,1.3288,0.82391,0.0007849,0.0007849,0.0007849
17,313.134,0.61838,0,0.00637,0.47724,0.82552,0.91491,0.90909,0.92854,0.74846,0,0,0,0,0.73671,0,0.04803,1.21306,0.8152,0.000824,0.000824,0.000824
18,331.203,0.7141,0,0.00549,0.51174,0.82884,0.90252,0.87879,0.91053,0.73511,0,0,0,0,0.70304,0,0.04829,1.13979,0.79832,0.00086178,0.00086178,0.00086178
19,349.315,0.6274,0,0.00535,0.49318,0.83684,0.90416,0.85767,0.89316,0.72925,0,0,0,0,0.75036,0,0.05041,0.97408,0.80829,0.00089824,0.00089824,0.00089824
20,367.651,0.74388,0,0.00664,0.48304,0.83508,0.89561,0.86364,0.89194,0.75479,0,0,0,0,0.69157,0,0.05908,0.84247,0.80361,0.00093338,0.00093338,0.00093338
21,385.838,0.63988,0,0.00434,0.49037,0.82054,0.89615,0.80303,0.88849,0.73486,0,0,0,0,0.72575,0,0.05916,0.86971,0.80659,0.0009672,0.0009672,0.0009672
22,404.042,0.70631,0,0.00597,0.4852,0.834,0.88838,0.81818,0.89457,0.74174,0,0,0,0,0.71772,0,0.05,0.89361,0.80532,0.0009997,0.0009997,0.0009997
23,422.067,0.70624,0,0.00407,0.49014,0.831,0.88972,0.81818,0.90862,0.75826,0,0,0,0,0.63884,0,0.04135,0.84468,0.79433,0.00103088,0.00103088,0.00103088
24,440.434,0.58946,0,0.00441,0.46854,0.82628,0.90581,0.89394,0.93163,0.77319,0,0,0,0,0.68348,0,0.03793,0.79209,0.80224,0.00106074,0.00106074,0.00106074
25,458.569,0.6601,0,0.00355,0.43319,0.81585,0.94831,0.87879,0.94114,0.77978,0,0,0,0,0.63317,0,0.03589,0.6969,0.79589,0.00108928,0.00108928,0.00108928
26,476.815,0.61301,0,0.00391,0.4647,0.81474,0.87778,0.90909,0.90731,0.72778,0,0,0,0,0.66759,0,0.03672,0.72494,0.80296,0.0011165,0.0011165,0.0011165
27,494.968,0.6348,0,0.00341,0.4568,0.82487,0.87855,0.90909,0.9328,0.77658,0,0,0,0,0.61687,0,0.03488,0.68194,0.79858,0.0011424,0.0011424,0.0011424
28,513.048,0.57839,0,0.00301,0.47511,0.8098,0.95074,0.87723,0.9365,0.79892,0,0,0,0,0.61523,0,0.02866,0.6212,0.80832,0.00116698,0.00116698,0.00116698
29,531.13,0.58639,0,0.00287,0.43064,0.82772,0.95074,0.87723,0.9365,0.79892,0,0,0,0,0.61523,0,0.02866,0.6212,0.80832,0.00119024,0.00119024,0.00119024
30,549.301,0.57459,0,0.00284,0.41257,0.80477,0.9669,0.88516,0.93956,0.76279,0,0,0,0,0.67749,0,0.01817,0.60157,0.80858,0.00121218,0.00121218,0.00121218
31,567.326,0.58664,0,0.00184,0.41331,0.81327,0.96812,0.92015,0.96731,0.80501,0,0,0,0,0.57174,0,0.01206,0.5591,0.78988,0.0012328,0.0012328,0.0012328
32,585.862,0.56026,0,0.00135,0.42775,0.80234,0.95444,0.95219,0.97858,0.8147,0,0,0,0,0.61124,0,0.00554,0.54459,0.78451,0.0012521,0.0012521,0.0012521
33,604.041,0.66406,0,0.00245,0.44878,0.81212,0.95444,0.95219,0.97858,0.8147,0,0,0,0,0.61124,0,0.00554,0.54459,0.78451,0.00127008,0.00127008,0.00127008
34,622.308,0.62364,0,0.00331,0.45038,0.81714,0.98399,0.9697,0.9788,0.82587,0,0,0,0,0.57071,0,0.00308,0.51713,0.78252,0.001274,0.001274,0.001274
35,640.583,0.60539,0,0.0019,0.4466,0.79575,0.95486,0.96163,0.97057,0.79581,0,0,0,0,0.66532,0,0.0017,0.64314,0.80045,0.001252,0.001252,0.001252
36,658.934,0.56483,0,0.00115,0.39888,0.80001,0.97506,0.93939,0.96785,0.78529,0,0,0,0,0.70829,0,0.00132,0.73163,0.8093,0.00123,0.00123,0.00123
37,677,0.58993,0,0.00314,0.41835,0.80935,0.97506,0.93939,0.96785,0.78529,0,0,0,0,0.70829,0,0.00132,0.73163,0.8093,0.001208,0.001208,0.001208
38,695.153,0.58348,0,0.00116,0.398,0.81033,0.94941,0.93939,0.96161,0.78347,0,0,0,0,0.69694,0,0.00173,0.69581,0.81142,0.001186,0.001186,0.001186
39,713.048,0.57199,0,0.00128,0.39663,0.80681,0.95301,0.92195,0.95609,0.81062,0,0,0,0,0.63875,0,0.00219,0.64571,0.79748,0.001164,0.001164,0.001164
40,731.139,0.54231,0,0.00085,0.40515,0.80984,0.95734,0.90909,0.96327,0.82877,0,0,0,0,0.60245,0,0.0026,0.52947,0.78932,0.001142,0.001142,0.001142
41,749.363,0.6076,0,0.00179,0.43172,0.81057,0.95734,0.90909,0.96327,0.82877,0,0,0,0,0.60245,0,0.0026,0.52947,0.78932,0.00112,0.00112,0.00112
42,767.553,0.58864,0,0.00087,0.4222,0.81978,0.93606,0.93939,0.96509,0.81906,0,0,0,0,0.60506,0,0.0027,0.50666,0.78944,0.001098,0.001098,0.001098
43,785.47,0.5586,0,0.00172,0.43055,0.81554,0.95482,0.90909,0.96824,0.83171,0,0,0,0,0.56003,0,0.00244,0.49549,0.78216,0.001076,0.001076,0.001076
44,803.771,0.56523,0,0.0015,0.40332,0.82132,0.96824,0.92372,0.97442,0.84074,0,0,0,0,0.53488,0,0.00216,0.45523,0.77869,0.001054,0.001054,0.001054
45,821.942,0.5388,0,0.00098,0.38391,0.79784,0.96824,0.92372,0.97442,0.84074,0,0,0,0,0.53488,0,0.00216,0.45523,0.77869,0.001032,0.001032,0.001032
46,840.324,0.49494,0,0.00069,0.37241,0.80416,0.96654,0.93939,0.96809,0.85405,0,0,0,0,0.53029,0,0.00179,0.45444,0.77782,0.00101,0.00101,0.00101
47,858.491,0.48446,0,0.00118,0.3753,0.80862,0.96129,0.93939,0.97649,0.85184,0,0,0,0,0.54374,0,0.00127,0.43041,0.78196,0.000988,0.000988,0.000988
48,876.971,0.49015,0,0.00104,0.36342,0.80848,0.95559,0.93939,0.98199,0.86462,0,0,0,0,0.51862,0,0.00087,0.43835,0.77894,0.000966,0.000966,0.000966
49,895.271,0.50322,0,0.00092,0.35497,0.80576,0.95559,0.93939,0.98199,0.86462,0,0,0,0,0.51862,0,0.00087,0.43835,0.77894,0.000944,0.000944,0.000944
50,913.416,0.50805,0,0.00046,0.36445,0.79695,0.96613,0.9697,0.98159,0.87814,0,0,0,0,0.51955,0,0.00163,0.43881,0.7757,0.000922,0.000922,0.000922
51,931.476,0.51296,0,0.00075,0.35498,0.80156,0.98453,0.96429,0.97938,0.89196,0,0,0,0,0.48509,0,0.00183,0.40652,0.76734,0.0009,0.0009,0.0009
52,949.776,0.49558,0,0.00099,0.34307,0.82009,0.98455,0.96574,0.98237,0.88709,0,0,0,0,0.45612,0,0.0016,0.39271,0.77051,0.000878,0.000878,0.000878
53,968.153,0.5343,0,0.00102,0.36438,0.79729,0.98455,0.96574,0.98237,0.88709,0,0,0,0,0.45612,0,0.0016,0.39271,0.77051,0.000856,0.000856,0.000856
54,986.329,0.50245,0,0.00083,0.35272,0.8067,0.98307,0.9697,0.98187,0.88562,0,0,0,0,0.46336,0,0.00194,0.40432,0.77376,0.000834,0.000834,0.000834
55,1004.39,0.50871,0,0.00067,0.36515,0.78939,0.98084,0.95455,0.96323,0.86463,0,0,0,0,0.48223,0,0.00214,0.37355,0.77427,0.000812,0.000812,0.000812
56,1022.61,0.5158,0,0.00045,0.33977,0.79007,0.98418,0.9697,0.97522,0.86019,0,0,0,0,0.49474,0,0.00217,0.38794,0.77875,0.00079,0.00079,0.00079
57,1040.48,0.51959,0,0.00076,0.34875,0.80452,0.98418,0.9697,0.97522,0.86019,0,0,0,0,0.49474,0,0.00217,0.38794,0.77875,0.000768,0.000768,0.000768
58,1058.51,0.4684,0,0.00076,0.33321,0.79295,0.98426,0.9697,0.97621,0.8783,0,0,0,0,0.46841,0,0.00209,0.36263,0.78752,0.000746,0.000746,0.000746
59,1076.36,0.45554,0,0.00041,0.34373,0.81619,0.98461,0.96925,0.98262,0.89854,0,0,0,0,0.44421,0,0.00229,0.33937,0.7772,0.000724,0.000724,0.000724
60,1094.84,0.46453,0,0.00052,0.32417,0.79676,0.98434,0.95222,0.97991,0.90207,0,0,0,0,0.44337,0,0.00335,0.35895,0.76873,0.000702,0.000702,0.000702
61,1112.77,0.44284,0,0.00095,0.33035,0.7881,0.98434,0.95222,0.97991,0.90207,0,0,0,0,0.44337,0,0.00335,0.35895,0.76873,0.00068,0.00068,0.00068
62,1130.77,0.43641,0,0.00051,0.31725,0.79371,0.98433,0.9519,0.97236,0.90108,0,0,0,0,0.44454,0,0.00387,0.36608,0.76691,0.000658,0.000658,0.000658
63,1148.65,0.49033,0,0.00071,0.35205,0.8136,0.98282,0.95455,0.97793,0.91244,0,0,0,0,0.42043,0,0.0027,0.34939,0.76758,0.000636,0.000636,0.000636
64,1167.02,0.4742,0,0.00068,0.34711,0.79396,0.98154,0.95455,0.97748,0.89558,0,0,0,0,0.4329,0,0.00199,0.3406,0.76474,0.000614,0.000614,0.000614
65,1184.88,0.47121,0,0.00066,0.32256,0.7964,0.98154,0.95455,0.97748,0.89558,0,0,0,0,0.4329,0,0.00199,0.3406,0.76474,0.000592,0.000592,0.000592
66,1202.8,0.44356,0,0.00071,0.32701,0.79387,0.9821,0.95455,0.98165,0.90229,0,0,0,0,0.40244,0,0.00225,0.33096,0.75637,0.00057,0.00057,0.00057
67,1220.7,0.43515,0,0.00045,0.31312,0.79731,0.98218,0.95455,0.98609,0.92534,0,0,0,0,0.36198,0,0.00191,0.32185,0.7518,0.000548,0.000548,0.000548
68,1239.19,0.43939,0,0.00043,0.32573,0.79961,0.98198,0.95455,0.98598,0.9361,0,0,0,0,0.36597,0,0.00164,0.33236,0.75103,0.000526,0.000526,0.000526
69,1257.51,0.41136,0,0.00033,0.29724,0.79455,0.98198,0.95455,0.98598,0.9361,0,0,0,0,0.36597,0,0.00164,0.33236,0.75103,0.000504,0.000504,0.000504
70,1275.65,0.44649,0,0.0007,0.31503,0.81061,0.98113,0.95455,0.98781,0.92544,0,0,0,0,0.37828,0,0.00122,0.33331,0.75326,0.000482,0.000482,0.000482
71,1293.38,0.39959,0,0.00037,0.28372,0.78324,0.97996,0.95455,0.98822,0.91942,0,0,0,0,0.38465,0,0.0013,0.33689,0.75655,0.00046,0.00046,0.00046
72,1311.63,0.41185,0,0.00054,0.29664,0.80013,0.97861,0.95455,0.98823,0.93294,0,0,0,0,0.36419,0,0.00137,0.33586,0.75476,0.000438,0.000438,0.000438
73,1329.43,0.37986,0,0.00032,0.28858,0.79195,0.97861,0.95455,0.98823,0.93294,0,0,0,0,0.36419,0,0.00137,0.33586,0.75476,0.000416,0.000416,0.000416
74,1347.42,0.39267,0,0.00043,0.28626,0.77761,0.96834,0.95455,0.98902,0.93745,0,0,0,0,0.35315,0,0.0011,0.32711,0.75372,0.000394,0.000394,0.000394
75,1365.66,0.41979,0,0.00058,0.30407,0.77996,0.96733,0.95455,0.98879,0.9252,0,0,0,0,0.35853,0,0.00097,0.31644,0.75616,0.000372,0.000372,0.000372
76,1384,0.41252,0,0.00033,0.29848,0.78767,0.96854,0.95455,0.98499,0.91511,0,0,0,0,0.39123,0,0.00084,0.30897,0.7588,0.00035,0.00035,0.00035
77,1402.22,0.41132,0,0.00074,0.29042,0.80197,0.96854,0.95455,0.98499,0.91511,0,0,0,0,0.39123,0,0.00084,0.30897,0.7588,0.000328,0.000328,0.000328
78,1420.68,0.40676,0,0.0004,0.28215,0.79031,0.96888,0.95455,0.98567,0.92766,0,0,0,0,0.36798,0,0.00071,0.30031,0.75647,0.000306,0.000306,0.000306
79,1438.78,0.37566,0,0.00031,0.27774,0.79263,0.97616,0.95455,0.9862,0.93233,0,0,0,0,0.3354,0,0.00058,0.29047,0.75358,0.000284,0.000284,0.000284
80,1457.26,0.385,0,0.00033,0.27905,0.79258,0.9823,0.95455,0.98655,0.93634,0,0,0,0,0.3382,0,0.00058,0.2884,0.75481,0.000262,0.000262,0.000262
81,1475.91,0.43197,0,0.00012,0.32778,0.78634,0.9823,0.95455,0.98655,0.93634,0,0,0,0,0.3382,0,0.00058,0.2884,0.75481,0.00024,0.00024,0.00024
82,1494.08,0.40004,0,0.00011,0.30205,0.78354,0.97525,0.95455,0.98214,0.93839,0,0,0,0,0.34629,0,0.00055,0.2894,0.75778,0.000218,0.000218,0.000218
83,1512.13,0.40616,0,9e-05,0.29556,0.79904,0.96552,0.95455,0.98248,0.93032,0,0,0,0,0.35424,0,0.00058,0.29057,0.75994,0.000196,0.000196,0.000196
84,1530.53,0.37624,0,8e-05,0.28649,0.76198,0.96579,0.95455,0.9822,0.92306,0,0,0,0,0.36716,0,0.0005,0.2965,0.76038,0.000174,0.000174,0.000174
85,1548.64,0.37129,0,0.0001,0.2678,0.79753,0.96579,0.95455,0.9822,0.92306,0,0,0,0,0.36716,0,0.0005,0.2965,0.76038,0.000152,0.000152,0.000152
86,1566.5,0.41714,0,0.00019,0.27788,0.77331,0.96556,0.95455,0.97898,0.91993,0,0,0,0,0.36981,0,0.00048,0.30071,0.7601,0.00013,0.00013,0.00013
87,1584.22,0.38041,0,0.00028,0.27976,0.78657,0.96626,0.95455,0.97877,0.91704,0,0,0,0,0.36542,0,0.00044,0.30185,0.76015,0.000108,0.000108,0.000108
88,1602.42,0.38769,0,0.00011,0.27414,0.78511,0.96622,0.95455,0.9785,0.92464,0,0,0,0,0.35506,0,0.00057,0.29612,0.76016,8.6e-05,8.6e-05,8.6e-05
89,1620.31,0.37764,0,0.00113,0.27111,0.78261,0.96622,0.95455,0.9785,0.92464,0,0,0,0,0.35506,0,0.00057,0.29612,0.76016,6.4e-05,6.4e-05,6.4e-05
90,1638.37,0.37309,0,0.00015,0.27748,0.77507,0.96614,0.95455,0.97817,0.92689,0,0,0,0,0.35095,0,0.00051,0.29291,0.76012,4.2e-05,4.2e-05,4.2e-05
